$delimiter:,
@header-name:Change,Country,Location,Name,NameWoDiacritics,Subdivision,Function,Status,Date,IATA,Coordinates,Remarks
,DE,XUE,Unterbernbach,Unterbernbach,BY,-23-----,RL,0607,,4832N 01110E,
,DE,UBB,Unterbreizbach,Unterbreizbach,TH,--3-----,RL,0701,,5049N 00959E,
,DE,ZIA,Unterdolling,Unterdolling,BY,-----6--,RL,0901,,4850N 01137E,
,DE,79J,Untereisesheim,Untereisesheim,BW,--3-----,RL,1201,,4912N 00912E,
,DE,UNT,Unterelchingen,Unterelchingen,BY,-23-----,RL,0401,,4828N 01006E,
,DE,URG,Unterensingen,Unterensingen,BW,--3-----,RL,9805,,,
,DE,UAA,"Unterföhring",Unterfohring,BY,--3-----,RL,0307,,4812N 01138E,
,DE,UGO,Untergroningen,Untergroningen,BW,--3-----,RQ,0607,,4855N 00953E,
,DE,UPP,Untergruppenbach,Untergruppenbach,BW,--3--6--,RQ,1001,,4905N 00916E,
,DE,UHA,Unterhaching,Unterhaching,BY,-23-----,RL,0407,,4803N 01138E,
,DE,UKA,Unterkaka,Unterkaka,ST,--3-----,RL,0701,,5105N 01158E,
,DE,82C,Unterkirchberg,Unterkirchberg,BW,--3-----,RL,1201,,4820N 01000E,
,DE,UNE,Unterkirnach,Unterkirnach,BW,-23-----,RL,0407,,4805N 00822E,
,DE,UNK,Unterkochen,Unterkochen,BW,--3-----,RL,0201,,,
,DE,UOZ,Unterloquitz,Unterloquitz,,--3-----,RQ,1007,,5035N 11241E,
,DE,UTS,"Unterlüss",Unterluss,NI,-----6--,RL,0901,,5251N 01017E,
,DE,UTB,"Unterlüss",Unterluss,NI,--3-----,RL,1301,,5250N 01017E,
,DE,TMC,Untermarchenbach,Untermarchenbach,BY,--3-----,RL,1301,,4828N 01151E,
,DE,ZID,Untermarchtal,Untermarchtal,BW,-----6--,RL,0901,,4814N 00937E,
,DE,UNR,Untermeitingen,Untermeitingen,BY,--3-----,RL,0201,,,
,DE,ZRZ,Untermerzbach,Untermerzbach,BY,--3-----,RL,0901,,,
,DE,UMH,"Untermünkheim",Untermunkheim,BW,--3-----,RL,0501,,4909N 00944E,
,DE,UUN,Unterneukirchen,Unterneukirchen,BY,--3-----,RL,0507,,4810N 01237E,
,DE,UB7,Unterneuses,Unterneuses,BY,--3-----,RL,1407,,5005N 01058E,
,DE,UT9,Unteroestheim,Unteroestheim,BY,--3-----,RL,1301,,4917N 01012E,
,DE,UPF,Unteropfingen,Unteropfingen,BW,--3--6--,RL,1201,,4804N 01008E,
,DE,UBH,Unterreichenbach,Unterreichenbach,BW,--3-----,RL,1301,,4850N 00843E,
,DE,FR8,Unterroth,Unterroth,BY,--3-----,RL,1307,,4812N 01010E,
,DE,78S,Unterschefflenz,Unterschefflenz,BW,--3-----,RL,1201,,4923N 00916E,
,DE,USL,Unterschleissheim,Unterschleissheim,BY,--3-----,RL,0212,,4817N 01134E,
,DE,USH,Unterschneidheim,Unterschneidheim,BW,--3-----,RL,0407,,4856N 01022E,
,DE,USW,Unterschweinbach,Unterschweinbach,BY,--3-----,RL,1301,,4815N 01111E,
,DE,USM,Untersiemau,Untersiemau,BY,--3-----,RL,0201,,,
,DE,HPU,Unterspiesheim,Unterspiesheim,BY,--3-----,RL,1807,,4957N 01016E,
,DE,USB,Untersteinach/Kulmbach,Untersteinach/Kulmbach,BY,--3-----,RL,1207,,5008N 01131E,
,DE,UHG,Unterthingau,Unterthingau,BY,--3-----,RQ,0901,,4746N 01030E,
,DE,UN7,Unterturkheim,Unterturkheim,BW,--3-----,RL,1301,,4847N 00916E,
,DE,UWB,Unterwattenbach,Unterwattenbach,BY,--3-----,RL,0601,,4838N 01214E,
,DE,79U,Unterweissach,Unterweissach,BW,--3-----,RL,1201,,4856N 00929E,
,DE,UBE,Unterwellenborn,Unterwellenborn,TH,--3-----,RL,9805,,,
,DE,UWD,Unterwiddersheim,Unterwiddersheim,HE,--3-----,RQ,0907,,5026N 00855E,
,DE,ITL,Unterwittelsbach,Unterwittelsbach,BY,--3-----,RL,1307,,4828N 01110E,
,DE,UXP,Upahl,Upahl,MV,--3-----,RL,1301,,5349N 01113E,
,DE,76F,Upgant-Schott,Upgant-Schott,NI,--3-----,RL,1201,,5331N 00717E,
,DE,UPL,Uplengen,Uplengen,NI,--3-----,RL,1101,,5317N 00746E,
,DE,UPS,"Upschört",Upschort,NI,1-3-----,RL,0201,,5328N 00744E,
,DE,URB,Urbach,Urbach,BW,--3-----,RL,0201,,4848N 00934E,
,DE,RYT,Urbar,Urbar,RP,--3-----,RL,1307,,5023N 00738E,
,DE,URQ,Urberg,Urberg,BW,--3-----,RL,1301,,4744N 00807E,
,DE,GUZ,Urmitz,Urmitz,RP,123-----,RL,0607,,5024N 00731E,
,DE,R7G,Urschmitt,Urschmitt,RP,--3-----,RL,1501,,5007N 00704E,
,DE,USN,Ursensollen,Ursensollen,BY,--3-----,RL,0201,,4924N 01145E,
,DE,UER,"Ürzig",Urzig,RP,-23-----,AF,9501,,,
,DE,USG,Usingen,Usingen,HE,--3-----,AF,9501,,,
,DE,USA,Uslar,Uslar,NI,--3-----,RL,0307,,5140N 00939E,
,DE,5US,Ustersbach,Ustersbach,BY,--3-----,RL,1407,,4819N 01039E,
,DE,76K,Uthwerdum,Uthwerdum,NI,--3-----,RL,1201,,5329N 00720E,
,DE,UTW,Uttenweiler,Uttenweiler,BW,-----6--,RL,0901,,4809N 00937E,
,DE,UTG,Utting,Utting,BY,-23-----,RL,0201,,,
,DE,UZF,Utzenfeld,Utzenfeld,BW,-----6--,RL,0601,,4748N 00754E,
,DE,UHM,"Üxheim",Uxheim,RP,--3-----,RQ,0607,,5020N 00645E,
,DE,67Z,Vaale,Vaale,SH,--3-----,RL,1201,,5400N 00923E,
,DE,VAC,Vacha,Vacha,TH,-23-----,AF,9501,,,
,DE,VA2,Vachendorf,Vachendorf,BY,--3-----,RL,1407,,4751N 01237E,
,DE,VDR,Vadenrod,Vadenrod,HE,--3-----,RL,0201,,5039N 00916E,
,DE,VAH,Vahldorf,Vahldorf,ST,--3-----,RL,1607,,5216N 01130E,
,DE,BVA,Vahr,Vahr,NI,--3-----,RL,1207,,5305N 00853E,
,DE,VAI,Vaihingen an der Enz,Vaihingen an der Enz,BW,-23-----,AF,9501,,,
,DE,RPV,Vallendar,Vallendar,RP,-----6--,RQ,1001,,5024N 07370E,
,DE,VYE,Valley,Valley,BY,--3-----,RL,1301,,4754N 01147E,
,DE,SUY,Vallstedt,Vallstedt,NI,--3-----,RL,1601,,5214N 01022E,
,DE,VLL,Valluhn,Valluhn,MV,--3-----,RL,0106,,5332N 01051E,
,DE,VAL,Valwig,Valwig,RP,--3-----,AF,9501,,,
,DE,VAR,Varel,Varel,NI,123-----,AF,0212,,5324N 00808E,
,DE,VAB,Varrelbusch,Varrelbusch,NI,--34----,RL,0907,,5252N 00801E,
,DE,VTO,Vastorf,Vastorf,NI,--3-----,RQ,0901,,5311N 01032E,
,DE,VTR,Vaterstetten,Vaterstetten,BY,--3-----,RL,0307,,4807N 01147E,
,DE,74C,Vechelde,Vechelde,NI,--3-----,RL,1201,,5216N 01023E,
,DE,VEC,Vechta,Vechta,NI,--3-----,AF,0401,,5243N 00817E,
,DE,VLZ,Vehlitz,Vehlitz,ST,--3-----,RL,0701,,5206N 01153E,
,DE,VSO,Veilsdorf,Veilsdorf,TH,--3-----,RQ,0901,,5024N 01049E,
,DE,VSN,Veitsbronn,Veitsbronn,BY,-----6--,RL,0901,,4932N 01053E,
,DE,VTS,"Veitshöchheim",Veitshochheim,BY,--3-----,RL,1301,,4949N 00952E,
,DE,R5T,Veitsrodt,Veitsrodt,RP,--3-----,RL,1807,,4945N 00718E,
,DE,VI9,Veitsteinbach,Veitsteinbach,HE,--3-----,RL,1607,,5023N 00939E,
,DE,VEL,Velbert,Velbert,NW,-23-----,AF,9501,,,
,DE,VEB,Velburg,Velburg,BY,--3-----,RL,1301,,4914N 01141E,
,DE,VLE,Velden,Velden,BY,-23-----,RL,0212,,4937N 01131E,
,DE,VLV,Velden (Vils),Velden (Vils),BY,-----6--,RQ,0901,,4822N 01215E,
,DE,VLN,Velen,Velen,NW,--3-----,AF,9501,,,
,DE,VLH,Vellahn,Vellahn,MV,--3-----,RL,1701,,5324N 01058E,
,DE,VLB,Vellberg,Vellberg,BW,--3-----,RL,0212,,4905N 00953E,
,DE,VLM,Vellmar,Vellmar,HE,-23-----,RL,0401,,5121N 00928E,
,DE,VLP,Velpe,Velpe,NW,--3-----,RL,1607,,5216N 00751E,
,DE,73V,Velpke,Velpke,NI,--3-----,RL,1201,,5224N 01056E,
,DE,VLT,Velten,Velten,BB,--3-----,RL,1307,,5241N 01311E,
,DE,VDM,Vendersheim,Vendersheim,RP,--3-----,RL,1401,,4951N 00804E,
,DE,VNA,Venhaus,Venhaus,NI,1-3-----,RL,0601,,5221N 00727E,
,DE,VEN,Venne,Venne,NI,1-3-----,AF,0307,,5224N 00810E,
,DE,VNG,Venningen,Venningen,RP,--3-----,RL,0607,,4917N 00810E,
,DE,VBG,Venusberg,Venusberg,SN,--3-----,RL,0701,,5042N 01301E,
,DE,VER,Verden,Verden,NI,-23-----,AF,9501,,,
,DE,VRL,Verl,Verl,NW,--3-----,RL,0201,,,
,DE,VED,Versmold,Versmold,NW,--3-----,AF,9501,,,
,DE,VES,Vestenbergsgreuth,Vestenbergsgreuth,BY,--3-----,AF,0212,,4941N 01038E,
,DE,VEJ,Vetschau,Vetschau,BB,123-----,RL,1307,,5147N 01405E,
,DE,VTL,Vettelschoss,Vettelschoss,RP,--3-----,RL,0401,,5037N 00721E,
,DE,NWV,Vettweiss,Vettweiss,NW,-----6--,RL,0901,,5044N 00636E,
,DE,76L,Victorbur,Victorbur,NI,--3-----,RL,1201,,5329N 00721E,
,DE,VIT,Viechtach,Viechtach,BY,--3-----,RL,0207,,4905N 01252E,
,DE,VL9,Vielbach,Vielbach,RP,--3-----,RL,1607,,5031N 00746E,
,DE,VBM,Vielbrunn,Vielbrunn,HE,--3-----,RL,0401,,4942N 00905E,
,DE,VST,Vielist,Vielist,MV,--3-----,RL,1901,,5333N 01238E,
,DE,VTZ,Vielitz,Vielitz,BB,1-3-----,RQ,1307,,5256N 01300E,
,DE,VIU,Vienenburg,Vienenburg,NI,1----6--,RL,0901,,5157N 01034E,
,DE,IRD,Vierden,Vierden,NI,--3-----,RL,0901,,,
,DE,VT9,Viereth-Trunstadt,Viereth-Trunstadt,BY,--3-----,RL,1401,,4956N 01047E,
,DE,VEZ,Vieritz,Vieritz,,--3-----,RL,1301,,5232N 01216E,
,DE,VIK,Vierkirchen,Vierkirchen,BY,-----6--,RL,0901,,4822N 01128E,
,DE,VIM,Viernheim,Viernheim,HE,-23-----,AF,0401,,4932N 00834E,
,DE,VIW,Vierow,Vierow,MV,1-------,RQ,0901,,5418N 01347E,
,DE,VIR,Vierraden,Vierraden,BB,--3-----,RL,1307,,,
,DE,VIE,Viersen,Viersen,NW,-23-----,AF,9501,,,
,DE,VRW,Viewrow,Viewrow,,1-------,RL,0901,,5407N 01335E,
,DE,VGF,Vilgertshofen,Vilgertshofen,BY,1-3-----,RL,1401,,4757N 01055E,
,DE,V9L,Villingen,Villingen,HE,--3-----,RL,1801,,5030N 00856E,
,DE,VLG,Villingendorf,Villingendorf,BW,--3-----,RL,0307,,4812N 00835E,
,DE,VIS,Villingen-Schwenningen,Villingen-Schwenningen,BW,-23-----,AF,0401,,4804N 00827E,
,DE,VMR,Villmar,Villmar,HE,--3-----,RL,0401,,5023N 00812E,
,DE,VBS,Vilsbiburg,Vilsbiburg,BY,123-----,RL,0501,,4827N 01221E,
,DE,VIL,Vilseck,Vilseck,BY,-23-----,AF,9506,,,
,DE,VIH,Vilshofen,Vilshofen,BY,-23-----,RL,0501,,4838N 01311E,
,DE,V44,Vinn,Vinn,NW,1-3-----,RL,1401,,5126N 00638E,
,DE,57E,Vinzier,Vinzier,SH,--3-----,RL,1201,,5349N 01018E,
,DE,VIO,Viol,Viol,SH,--3-----,RQ,0907,,5434N 00911E,
,DE,VIP,Vippachedelhausen,Vippachedelhausen,,--3-----,RL,0901,,5105N 01112E,
,DE,VPP,Vipperow,Vipperow,MV,--3-----,RQ,0901,,5320N 01241E,
,DE,VSK,Visbeck,Visbeck,NW,--3-----,RL,0507,,5120N 00808E,
,DE,VIB,Visbek,Visbek,NI,--3-----,RL,0207,,5249N 00818E,
,DE,VVD,"Visselhövede",Visselhovede,NI,-23-----,AF,0307,,5259N 00936E,
,DE,VTT,Vitte (Hiddensee),Vitte (Hiddensee),,1-------,RL,0901,,5434N 01306E,
,DE,VLO,Vlotho,Vlotho,NW,-23-----,AF,9501,,,
,DE,VOC,Vockfey,Vockfey,NI,1-3-----,RL,0601,,5314N 01056E,
,DE,5VL,Voehl,Voehl,HE,--3-----,RL,1301,,5112N 00856E,
,DE,VRD,Voerde,Voerde,NW,123-----,AF,9601,,,
,DE,VGL,Vogelsen,Vogelsen,NI,--3-----,RQ,0901,,5317N 01021E,
,DE,82I,Vogt,Vogt,BW,--3-----,RL,1201,,4746N 00946E,
,DE,VB9,Vogtsburg,Vogtsburg,BW,-23-----,RL,1407,,4805N 00741E,
,DE,VOG,Vogtsburg im Kaiserstuhl,Vogtsburg im Kaiserstuhl,BW,-23-----,RL,0601,,4805N 00738E,
,DE,VOH,Vohburg an der Donau,Vohburg an der Donau,BY,-23-----,RL,0901,,4846N 01137E,
,DE,VSS,Vohenstrauss,Vohenstrauss,BY,--3-----,RQ,0607,,4937N 01220E,
,DE,VRB,"Vöhrenbach",Vohrenbach,BW,--3-----,RL,0601,,4803N 00818E,
,DE,VHR,"Vöhringen",Vohringen,BW,--3--6--,RQ,1001,,4820N 00840E,
,DE,VON,"Vöhringen",Vohringen,BY,-23-----,AF,9501,,,
,DE,VOL,Volkach,Volkach,BY,123-----,RL,0601,,4952N 01014E,
,DE,VBL,"Völkenroth",Volkenroth,RP,--3-----,RL,0212,,5002N 00723E,
,DE,VSW,Volkenschwand,Volkenschwand,BY,--3-----,RL,0201,,,
,DE,VKH,Volkertshausen,Volkertshausen,BW,--3-----,RL,0001,,,
,DE,VOE,"Völklingen",Volklingen,SL,123-----,AF,9501,,,
,DE,VKN,Volkmarsen,Volkmarsen,HE,-23-----,RL,0701,,5124N 00907E,
,DE,VTF,Volkstorf,Volkstorf,NI,-23-----,RL,0601,,5313N 01033E,
,DE,VLW,Vollersode,Vollersode,NI,-----6--,RL,1201,,5320N 00855E,
,DE,VWK,Vollerwiek,Vollerwiek,SH,-----6--,RL,1107,,5417N 00848E,
,DE,V2R,Vollmersweiler,Vollmersweiler,RP,--3-----,RL,1601,,4903N 00804E,
,DE,VPK,"Völpke",Volpke,ST,--3-----,RL,0212,,5208N 01105E,
,DE,A26,Volsbach,Volsbach,BY,--3-----,RQ,1001,,4952N 01125E,
,DE,VTA,Voltlage,Voltlage,NI,--3-----,RQ,0607,,5225N 00744E,
,DE,SO9,Volxheim,Volxheim,RP,--3-----,RL,1307,,4949N 00756E,
,DE,VBH,Vorbach,Vorbach,BY,--3-----,RL,0407,,5006N 01044E,
,DE,VBK,Vorbeck,Vorbeck,MV,--3-----,RL,1307,,5354N 01203E,
,DE,A25,Vordergereuth,Vordergereuth,BY,--3-----,RQ,1001,,4951N 01127E,
,DE,77E,"Vörstetten",Vorstetten,BW,--3-----,RL,1201,,4804N 00751E,
,DE,VOW,Vorwerk,Vorwerk,NI,--3-----,RL,1301,,5311N 00909E,
,DE,VRE,Vreden,Vreden,NW,--3-----,RL,0201,,,
,DE,VRS,Vrees,Vrees,NI,--3-----,RL,0501,,5253N 00746E,
,DE,69P,Waabs,Waabs,SH,--3-----,RL,1201,,5432N 00959E,
,DE,WAK,Waakirchen,Waakirchen,BY,--3-----,RQ,0607,,4746N 01141E,
,DE,BWX,Waal,Waal,BY,--3-----,RL,1301,,4800N 01047E,
,DE,WAZ,Wabern,Wabern,HE,123-----,RL,0601,,5106N 00920E,
,DE,WAJ,Wachau,Wachau,SN,-23-----,RL,0407,,5117N 01226E,
,DE,WCU,Wachau,Wachau,SN,-23-----,RL,0407,,5110N 01354E,
,DE,WCH,Wachenheim,Wachenheim,RP,-23-----,RL,0307,,4938N 00810E,
,DE,83Y,Wachenheim an der Weinstrasse,Wachenheim an der Weinstrasse,RP,--3-----,RL,1201,,4927N 00810E,
,DE,WRO,Wachenroth,Wachenroth,BY,-----6--,RL,0901,,4945N 01043E,
,DE,WA9,Wachow,Wachow,,--3-----,RL,1301,,5232N 01245E,
,DE,WBA,Wachtberg,Wachtberg,NW,--3-----,RL,0201,,5037N 00706E,
,DE,WD9,Wachtendonk,Wachtendonk,NW,--3-----,RL,1301,,5124N 00620E,
,DE,ZX6,Wachtendonk,Wachtendonk,NW,--3-----,RL,1307,,5124N 00620E,
,DE,WAE,"Wächtersbach",Wachtersbach,HE,-23-----,AF,9501,,,
,DE,68A,Wacken,Wacken,SH,--3-----,RL,1201,,5401N 00923E,
,DE,WNM,Wackernheim,Wackernheim,RP,--3-----,AF,9506,,,
,DE,WCS,Wackersberg,Wackersberg,BY,--3-----,RL,1301,,4744N 01133E,
,DE,WKD,Wackersdorf,Wackersdorf,BY,--3-----,RL,0201,,,
,DE,WND,Wadern,Wadern,SL,--3-----,AF,9501,,,
,DE,WLO,Wadersloh,Wadersloh,NW,--3-----,RL,9811,,,
,DE,AGN,Wadgassen,Wadgassen,SL,-23-----,RL,0701,,4916N 00648E,
,DE,WGF,Wagenfeld,Wagenfeld,NI,--3-----,RL,0401,,5233N 00835E,
,DE,WGL,"Waghäusel",Waghausel,BW,-23-----,AF,9501,,,
,DE,WGS,Waging am See,Waging am See,BY,-23-----,AF,9506,,,
,DE,AKH,Wahlbach,Wahlbach,NW,--3-----,RL,1601,,5046N 00803E,
,DE,HHP,Wahlheim,Wahlheim,RP,--3-----,RL,1801,,4943N 00806E,
,DE,WA4,Wahlsburg,Wahlsburg,HE,--3-----,RL,1407,,5138N 00936E,
,DE,WAH,Wahlstedt,Wahlstedt,SH,--3-----,AF,9501,,,
,DE,66Q,Wahlstorf,Wahlstorf,SH,--3-----,RL,1201,,5412N 01019E,
,DE,WAW,Wahlwinkel,Wahlwinkel,TH,--3-----,RQ,0607,,5054N 01035E,
,DE,73N,Wahrenholz,Wahrenholz,NI,--3-----,RL,1201,,5237N 01036E,
,DE,WHR,Wahrstedt,Wahrstedt,NI,--3-----,RL,0501,,5223N 01057E,
,DE,WAI,Waiblingen,Waiblingen,BW,-23-----,AF,0212,,4850N 00918E,
,DE,WBD,Waibstadt,Waibstadt,BW,--3-----,RL,0201,,,
,DE,WA3,Waidhaus,Waidhaus,BY,--3-----,RQ,1001,,4939N 01230E,
,DE,WWF,Waidhofen,Waidhofen,BY,--3-----,RL,0307,,4835N 01120E,
,DE,RPW,Waigandshain,Waigandshain,RP,-----6--,RL,0901,,5039N 08050E,
,DE,WYI,Wain,Wain,BW,-----6--,RL,0901,,4811N 01001E,
,DE,WCN,Waischenfeld,Waischenfeld,BY,--3-----,RL,1501,,4951N 01121E,
,DE,59S,Wakendorf Eins,Wakendorf Eins,SH,--3-----,RL,1201,,5352N 01022E,
,DE,59R,Wakendorf Zwei,Wakendorf Zwei,SH,--3-----,RL,1201,,5347N 01005E,
,DE,WBB,Walbeck,Walbeck,ST,--3-----,RL,0701,,5217N 01104E,
,DE,ZJB,Walchum,Walchum,NI,-----6--,RL,0901,,5256N 00717E,
,DE,WQD,Wald,Wald,BY,-----6--,RL,0901,,4758N 01018E,
,DE,WTL,Waldachtal,Waldachtal,BW,--3-----,RL,0201,,,
,DE,84E,Waldalgesheim,Waldalgesheim,RP,--3-----,RL,1201,,4957N 00750E,
,DE,WSF,Waldaschaff,Waldaschaff,BY,--3-----,RL,0101,,,
,DE,ZWM,"Waldböckelheim",Waldbockelheim,RP,-----6--,RL,0901,,4949N 00743E,
,DE,WAB,"Waldbröl",Waldbrol,NW,-23-----,AF,9501,,,
,DE,WBO,Waldbronn,Waldbronn,BW,-23-----,RL,0407,,4855N 00829E,
,DE,ZIQ,Waldbrunn,Waldbrunn,BW,-----6--,RL,0901,,4927N 00904E,
,DE,LRU,Waldbrunn,Waldbrunn,BY,--3-----,RL,1301,,4946N 00948E,
,DE,WUW,Waldburg,Waldburg,BW,--3-----,RL,0607,,4745N 00942E,
,DE,WBF,"Waldbüttelbrunn",Waldbuttelbrunn,BY,-----6--,RL,0901,,4947N 00950E,
,DE,AOF,Walddorf,Walddorf,BW,--3-----,RL,0901,,4834N 00839E,
,DE,DWO,"Walddorfhäslach",Walddorfhaslach,BW,--3-----,RL,0401,,4835N 00911E,
,DE,WDK,Waldeck,Waldeck,HE,--3-----,RL,0201,,5111N 00904E,
,DE,WL3,Waldems,Waldems,BY,--3-----,RL,1601,,5015N 00820E,
,DE,WBH,Waldenbuch,Waldenbuch,BW,--3-----,AF,9501,,,
,DE,WBW,Waldenburg,Waldenburg,BW,-23-----,RL,0501,,4911N 00938E,
,DE,WDU,Waldenburg,Waldenburg,SN,--3-----,RL,0501,,5053N 01236E,
,DE,AHH,Walderbach,Walderbach,BY,1-------,RQ,0901,,,
,DE,WAF,Waldershof,Waldershof,BY,--3-----,RL,0201,,4958N 01203E,
,DE,WFC,Waldfeucht,Waldfeucht,NW,--3-----,RL,1301,,5104N 00559E,
,DE,WFB,Waldfischbach-Burgalben,Waldfischbach-Burgalben,RP,-23-----,AF,0201,,4917N 00735E,
,DE,WAM,Waldheim,Waldheim,SN,-23-----,AF,9501,,,
,DE,AFN,Waldhufen,Waldhufen,SN,--3-----,RQ,0907,,5112N 01449E,
,DE,WPP,Waldkappel,Waldkappel,HE,--3-----,RL,1301,,5109N 00953E,
,DE,WKR,Waldkirch,Waldkirch,BW,--3-----,RL,0207,,4805N 00800E,
,DE,WKX,Waldkirchen,Waldkirchen,BY,--3-----,RL,0201,,4843N 01335E,
,DE,WKG,Waldkraiburg,Waldkraiburg,BY,-23-----,AF,9501,,,
,DE,WLU,Waldlaubersheim,Waldlaubersheim,RP,--3-----,RL,0601,,4955N 00749E,
,DE,WMI,Wald-Michelbach,Wald-Michelbach,HE,-23-----,AF,9501,,,
,DE,WAO,Waldmohr,Waldmohr,RP,--3-----,RL,0201,,4923N 00720E,
,DE,ZJE,"Waldmünchen",Waldmunchen,BY,-----6--,RL,0901,,4922N 01242E,
,DE,WA2,Waldniel,Waldniel,NW,--3-----,RQ,1001,,5114N 00616E,
,DE,WSS,Waldsassen,Waldsassen,BY,-23-----,RL,0201,,,
,DE,84G,Waldsee,Waldsee,RP,--3-----,RL,1201,,4923N 00826E,
,DE,WAT,Waldshut-Tiengen,Waldshut-Tiengen,BW,-23-----,AF,9501,,,
,DE,WD8,Waldsolms,Waldsolms,HE,--3-----,RL,1601,,5025N 00831E,
,DE,WXT,Waldstetten,Waldstetten,BW,--3-----,RL,0307,,4846N 00949E,
,DE,WZR,Waldzimmern,Waldzimmern,BW,--3-----,RL,1501,,4916N 00938E,
,DE,WLE,Walheim,Walheim,BW,123-----,RL,0601,,4901N 00909E,
,DE,WKF,Walkendorf,Walkendorf,MV,--3-----,RL,1301,,5358N 01233E,
,DE,WLD,Walkenried,Walkenried,NI,-23-----,AF,0307,,5135N 01037E,
,DE,WKH,Walkertshofen,Walkertshofen,BY,-23--6--,RQ,0901,,4814N 01035E,
,DE,56H,Walksfelde,Walksfelde,SH,--3-----,RL,1201,,5338N 01035E,
,DE,WAU,Wallau,Wallau,HE,--3-----,RL,0212,,5056N 00828E,
,DE,WDF,Walldorf,Walldorf,BW,--3-----,RL,0307,,5037N 01023E,
,DE,WRN,"Walldürn",Walldurn,BW,-234----,AF,9501,,,
,DE,RWS,"Walldürn",Walldurn,BW,--3-----,RL,1301,,4935N 00922E,
,DE,WWX,Wallenborn,Wallenborn,RP,--3-----,RL,1707,,5009N 00643E,
,DE,WNW,Wallendorf,Wallendorf,ST,--3--6--,RL,1207,,5122N 01205E,
,DE,WFS,Wallenfels,Wallenfels,BY,--3-----,RL,0407,,5016N 01128E,
,DE,WHO,Wallenhorst,Wallenhorst,NI,--3-----,RL,0307,,5221N 00801E,
,DE,WA6,Wallenstein,Wallenstein,HE,--3-----,RL,1501,,5057N 00929E,
,DE,WFG,Wallerfangen,Wallerfangen,SL,--3-----,RL,0701,,4920N 00643E,
,DE,WXF,Wallerfing,Wallerfing,BY,--3-----,RL,1301,,4841N 01253E,
,DE,WEO,Wallersdorf,Wallersdorf,BY,---4----,RQ,0607,,4845N 01248E,
,DE,JAW,Wallerstein,Wallerstein,BY,--3-----,RL,0601,,4853N 01028E,
,DE,WMZ,Wallertheim,Wallertheim,RP,--3-----,RQ,0901,,,
,DE,WHW,Wallhausen,Wallhausen,BW,-----6--,RL,0901,,4913N 01004E,
,DE,XAL,Wallhausen,Wallhausen,RP,--3-----,RL,0701,,4953N 00746E,
,DE,WHB,Wallhausen,Wallhausen,ST,-23-----,RL,0701,,5127N 01112E,
,DE,WMH,Wallmenroth,Wallmenroth,RP,--3-----,RL,0212,,5048N 00750E,
,DE,WM8,Wallmoden,Wallmoden,NI,--3-----,RL,1607,,5201N 01018E,
,DE,WSD,Wallscheid,Wallscheid,RP,-23-----,AF,9506,,,
,DE,WA7,Walluf,Walluf,HE,--3-----,RL,1301,,5003N 00809E,
,DE,WWZ,Wallwitz,Wallwitz,ST,--3-----,RL,0212,,5135N 01155E,
,DE,WLW,Walow,Walow,MV,--3-----,RQ,0901,,5325N 01228E,
,DE,WPT,Walpertshofen,Walpertshofen,BW,--3-----,RL,1607,,4811N 00955E,
,DE,WF7,Walsdorf,Walsdorf,BY,--3-----,RL,1701,,4952N 01047E,
,DE,WMS,Walsheim,Walsheim,RP,-23-----,RL,0607,,4914N 00808E,
,DE,WAL,Walsrode,Walsrode,NI,-23-----,AF,0307,,5252N 00936E,
,DE,WLM,Walsum,Walsum,NW,123-----,AI,0212,,5132N 00642E,
,DE,WT4,Waltenhofen,Waltenhofen,BY,--3-----,RL,1601,,4902N 01140E,
,DE,TCE,Walterschen,Walterschen,RP,--3-----,RL,1807,,5041N 00734E,
,DE,WDO,Waltersdorf,Waltersdorf,BB,--3-----,QQ,1307,,5221N 01333E,
,DE,TOF,Waltersdorf,Waltersdorf,SN,--3-----,RL,1307,,5052N 01439E,
,DE,SSA,Waltershausen,Waltershausen,BY,--3-----,RL,0907,,5021N 01024E,
,DE,WTS,Waltershausen,Waltershausen,TH,-23-----,RL,0701,,5054N 01034E,
,DE,TSF,Walthersdorf,Walthersdorf,SN,--3-----,RL,1201,,5033N 01258E,
,DE,WLI,Walting,Walting,BY,--3-----,RQ,0901,,4915N 01247E,
,DE,WTP,Waltrop,Waltrop,NW,123-----,RL,0401,,5138N 00724E,
,DE,WZT,Walzbachtal,Walzbachtal,BW,-----6--,RL,0901,,4901N 00836E,
,DE,WNL,Wandersleben,Wandersleben,TH,123-----,RL,0601,,5054N 01051E,
,DE,72O,Wanderup,Wanderup,SH,--3-----,RL,1201,,5441N 00920E,
,DE,WDZ,Wandlitz,Wandlitz,BB,--3-----,RQ,1307,,5245N 01327E,
,DE,WFQ,Wanfried,Wanfried,HE,--3-----,RL,1301,,5111N 01010E,
,DE,XNG,Wang,Wang,BY,--3-----,RL,1301,,4807N 01218E,
,DE,55L,Wangelau,Wangelau,SH,--3-----,RL,1201,,5327N 01033E,
,DE,64K,Wangels,Wangels,SH,--3-----,RL,1201,,5416N 01046E,
,DE,WAX,Wangen,Wangen,,-23-----,RQ,0407,,,
,DE,WG5,Wangen,Wangen,BW,--3--6--,RL,1107,,4843N 00936E,
,DE,WN5,Wangen,Wangen,ST,--3--6--,RL,1107,,5116N 01133E,
